100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:102678727554138494521
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:103227884410380468088
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:114193007904293272427
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:115605115857817552535
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:115058384974405026221
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:100566894659845026162
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:116506870245607994754
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:107489144252174167638
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:103986857822813239790
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:106120248883783560821
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:105621403584928506108
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:103052947271067730624
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:103776299476527190352
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:105237212888595777019
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:106833332484614513275
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:118161364821865275134
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:109584101159595963470
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:112434623663372418124
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:118209762617061765947
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:101799406636792505677
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:111346029664121783189
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:104774757304611870620
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:115946655083833154276
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:100148131753059528231
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:104660118116124484869
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:115531985781539115408
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:106096361729029699575
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:113698025855960152138
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:103399149369474669101
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:100381291759660513902
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:116540317535797197534
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:112847428408357711502
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:112087707257500460227
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:103483946223213592002
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:117434041186347435092
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:118164441818555589158
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:105318217552727882571
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:102795966270985998150
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:117854769497679103742
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:102624444344643467709
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:104031145895548702140
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:102530368133542641112
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:103917354466860004732
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:100838609505485154019
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:106463618470062510615
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:106375448439069562896
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:118067929752122035944
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:105380459908389887494
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:101789619439327096679
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:102752115506899431228
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:108866766699357318662
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:114843479335550312813
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:117852902099947130312
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:100005059224029431016
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:101016714052815974478
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:111789849226621844437
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:109213355974494564760
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:105756104405784964691
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:111263120349642126902
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:108108877694888605239
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:103796857605429327044
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:113138673196836811792
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:116056482297838775754
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:110071953455494033881
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:112349918645007947398
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:100536994357365794981
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:105820718403702856779
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:104119324947337436102
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:110524006957547011426
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:113025384249774110525
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:106078110946979488812
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:115600160900461862944
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:100694501176315722469
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:104504362333414120789
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:112848104018271631459
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:103254975978184665893
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:106793786825005938931
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:116634741790401617299
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:114963025199409260443
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:111824654238694308207
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:106884554505081717365
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:115140604121773569956
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:101504199149919685088
101130571432010257170 :percentage:0.0952198852772467 ,percentage_circle:1 intersect_id:105478464756523436153
101130571432010257170 :percentage:0.102485659655832 ,percentage_circle:1 intersect_id:115711993592278889016
101130571432010257170 :percentage:0.0401529636711281 ,percentage_circle:1 intersect_id:112593450435989630161
101130571432010257170 :percentage:0.0451242829827916 ,percentage_circle:1 intersect_id:116729228561933716685
=================
101185748996927059931 :percentage:0.00119047619047619 ,percentage_circle:0.027027027027027 intersect_id:
101185748996927059931 :percentage:0 ,percentage_circle:0 intersect_id:
101185748996927059931 :percentage:0 ,percentage_circle:0 intersect_id:
=================
101185748996927059931 :percentage:0.262626262626263 ,percentage_circle:0.702702702702703 intersect_id:104474627956505575142
101185748996927059931 :percentage:0.212121212121212 ,percentage_circle:0.807692307692308 intersect_id:103050911207043730593
101185748996927059931 :percentage:0.0909090909090909 ,percentage_circle:0.692307692307692 intersect_id:117016104616917697482
101185748996927059931 :percentage:0.262626262626263 ,percentage_circle:0.702702702702703 intersect_id:114969882822924682106
101185748996927059931 :percentage:0.212121212121212 ,percentage_circle:0.807692307692308 intersect_id:112937805134795640082
101185748996927059931 :percentage:0.0909090909090909 ,percentage_circle:0.692307692307692 intersect_id:103912075443859389144
101185748996927059931 :percentage:0.262626262626263 ,percentage_circle:0.702702702702703 intersect_id:109023689120647572479
101185748996927059931 :percentage:0.212121212121212 ,percentage_circle:0.807692307692308 intersect_id:103281095911055991234
101185748996927059931 :percentage:0.0909090909090909 ,percentage_circle:0.692307692307692 intersect_id:113909839407757310418
=================
101185748996927059931 :percentage:0.0373831775700935 ,percentage_circle:0.108108108108108 intersect_id:108503982729630269471
101185748996927059931 :percentage:0.0373831775700935 ,percentage_circle:0.153846153846154 intersect_id:102891326919075958850
101185748996927059931 :percentage:0.0186915887850467 ,percentage_circle:0.153846153846154 intersect_id:108503982729630269471
=================
101185748996927059931 :percentage:0.857142857142857 ,percentage_circle:0.162162162162162 intersect_id:118105824253592246938
101185748996927059931 :percentage:0.142857142857143 ,percentage_circle:0.0384615384615385 intersect_id:109553595983085252322
101185748996927059931 :percentage:0.285714285714286 ,percentage_circle:0.153846153846154 intersect_id:118105824253592246938
=================
101263615503715477581 :percentage:0.0545602605863192 ,percentage_circle:1 intersect_id:107297378329620440295
