100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:114536133164105123829
100962871525684315897 :percentage:0.32312925170068 ,percentage_circle:0.811965811965812 intersect_id:114786794106113206036
100962871525684315897 :percentage:0.115646258503401 ,percentage_circle:0.708333333333333 intersect_id:101145980349117737014
100962871525684315897 :percentage:0.73469387755102 ,percentage_circle:0.907563025210084 intersect_id:112869004210157355587
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
100962871525684315897 :percentage:0 ,percentage_circle:0 intersect_id:
101130571432010257170 :percentage:0.0469745222929936 ,percentage_circle:1 intersect_id:104931672265303230489
101130571432010257170 :percentage:0.0991242038216561 ,percentage_circle:1 intersect_id:117942605302461709656
101130571432010257170 :percentage:0.106687898089172 ,percentage_circle:1 intersect_id:114835618008913240560
101130571432010257170 :percentage:0.0417993630573248 ,percentage_circle:1 intersect_id:116056087197334542344
101130571432010257170 :percentage:0.0469745222929936 ,percentage_circle:1 intersect_id:115712956701502499789
101130571432010257170 :percentage:0.0991242038216561 ,percentage_circle:1 intersect_id:105390077271236874234
101130571432010257170 :percentage:0.106687898089172 ,percentage_circle:1 intersect_id:110873294608206408076
101130571432010257170 :percentage:0.0417993630573248 ,percentage_circle:1 intersect_id:100955790940479209019
101130571432010257170 :percentage:0.0469745222929936 ,percentage_circle:1 intersect_id:103700409466770985134
101130571432010257170 :percentage:0.0991242038216561 ,percentage_circle:1 intersect_id:102132729483159543573
101130571432010257170 :percentage:0.106687898089172 ,percentage_circle:1 intersect_id:107566737427662380385
101130571432010257170 :percentage:0.0417993630573248 ,percentage_circle:1 intersect_id:111192490533881933800
101130571432010257170 :percentage:0.0469745222929936 ,percentage_circle:1 intersect_id:115389600834458166596
101130571432010257170 :percentage:0.0991242038216561 ,percentage_circle:1 intersect_id:105547060999578080024
